Invoice No,Issue Date,Buyer TIN,Buyer,Currency,Subtotal,VAT,Total,Item,Qty,Unit Price
INV-SYN-00440,2025-12-14,31908065-1106,Chukwuemeka Okàfor Ventures Ltd,NGN,29354.92,2201.62,31556.54,Raw Materials,2,4834.54
INV-SYN-00441,2025-02-04,30085638-6093,Chukwuemeka Okàfor Ventures Ltd,NGN,44828.35,3362.13,48190.48,Raw Materials,7,163.75
INV-SYN-00441,2025-02-04,30085638-6093,Chukwuemeka Okàfor Ventures Ltd,NGN,44828.35,3362.13,48190.48,Logistics Services,16,827.00
INV-SYN-00441,2025-02-04,30085638-6093,Chukwuemeka Okàfor Ventures Ltd,NGN,44828.35,3362.13,48190.48,Office Supplies,10,3045.01
INV-SYN-00442,2025-07-02,68582690-7972,Chukwuemeka Okàfor Ventures Ltd,NGN,58892.13,4416.91,63309.04,IT Services,8,2494.01
INV-SYN-00442,2025-07-02,68582690-7972,Chukwuemeka Okàfor Ventures Ltd,NGN,58892.13,4416.91,63309.04,Maintenance Services,3,2420.97
INV-SYN-00442,2025-07-02,68582690-7972,Chukwuemeka Okàfor Ventures Ltd,NGN,58892.13,4416.91,63309.04,Consulting Services,11,2879.74
INV-SYN-00443,2025-05-20,20613317-7785,Kano Textiles Ltd,NGN,12009.16,900.69,12909.85,Raw Materials,20,228.22
INV-SYN-00443,2025-05-20,20613317-7785,Kano Textiles Ltd,NGN,12009.16,900.69,12909.85,Logistics Services,1,2840.24
INV-SYN-00443,2025-05-20,20613317-7785,Kano Textiles Ltd,NGN,12009.16,900.69,12909.85,IT Services,2,2302.26
INV-SYN-00444,2025-03-12,62373030-7914,Port Harcourt Energy Services Ltd,NGN,82902.51,6217.69,89120.20,Building Materials,13,3618.90
INV-SYN-00444,2025-03-12,62373030-7914,Port Harcourt Energy Services Ltd,NGN,82902.51,6217.69,89120.20,Raw Materials,16,929.18
INV-SYN-00444,2025-03-12,62373030-7914,Port Harcourt Energy Services Ltd,NGN,82902.51,6217.69,89120.20,Industrial Equipment,13,1614.61
INV-SYN-00445,2025-11-05,87176772-5819,Lagos Steel & Aluminium Ltd,NGN,32163.81,2412.29,34576.10,Logistics Services,3,1825.10
INV-SYN-00445,2025-11-05,87176772-5819,Lagos Steel & Aluminium Ltd,NGN,32163.81,2412.29,34576.10,Consulting Services,3,4776.96
INV-SYN-00445,2025-11-05,87176772-5819,Lagos Steel & Aluminium Ltd,NGN,32163.81,2412.29,34576.10,Industrial Equipment,9,1373.07
INV-SYN-00446,2025-10-27,72686166-3151,Chukwuemeka Okàfor Ventures Ltd,NGN,11869.44,890.21,12759.65,Maintenance Services,2,1321.78
INV-SYN-00446,2025-10-27,72686166-3151,Chukwuemeka Okàfor Ventures Ltd,NGN,11869.44,890.21,12759.65,Industrial Equipment,8,948.93
INV-SYN-00446,2025-10-27,72686166-3151,Chukwuemeka Okàfor Ventures Ltd,NGN,11869.44,890.21,12759.65,Consulting Services,1,1634.44
INV-SYN-00447,2025-09-06,60949247-8225,Port Harcourt Energy Services Ltd,NGN,27985.53,2098.91,30084.44,Office Supplies,4,88.29
INV-SYN-00447,2025-09-06,60949247-8225,Port Harcourt Energy Services Ltd,NGN,27985.53,2098.91,30084.44,Raw Materials,15,671.84
INV-SYN-00447,2025-09-06,60949247-8225,Port Harcourt Energy Services Ltd,NGN,27985.53,2098.91,30084.44,Consulting Services,9,1950.53
INV-SYN-00448,2025-04-17,80742117-3665,Ọlá Foods Distribution Plc,NGN,64768.98,4857.67,69626.65,Building Materials,6,4555.09
INV-SYN-00448,2025-04-17,80742117-3665,Ọlá Foods Distribution Plc,NGN,64768.98,4857.67,69626.65,Consulting Services,2,3559.02
INV-SYN-00448,2025-04-17,80742117-3665,Ọlá Foods Distribution Plc,NGN,64768.98,4857.67,69626.65,Consulting Services,20,1516.02
INV-SYN-00449,2025-01-14,77208133-7440,Yusuf Agro Processing Ltd,NGN,50096.98,3757.27,53854.25,Building Materials,1,4448.21
INV-SYN-00449,2025-01-14,77208133-7440,Yusuf Agro Processing Ltd,NGN,50096.98,3757.27,53854.25,IT Services,5,2827.38
INV-SYN-00449,2025-01-14,77208133-7440,Yusuf Agro Processing Ltd,NGN,50096.98,3757.27,53854.25,Consulting Services,13,2423.99
INV-SYN-00450,2025-02-07,84211834-7132,Abuja Construction Materials Ltd,NGN,73894.28,5542.07,79436.35,Logistics Services,17,3019.38
INV-SYN-00450,2025-02-07,84211834-7132,Abuja Construction Materials Ltd,NGN,73894.28,5542.07,79436.35,IT Services,4,3032.15
INV-SYN-00450,2025-02-07,84211834-7132,Abuja Construction Materials Ltd,NGN,73894.28,5542.07,79436.35,Office Supplies,18,579.79
INV-SYN-00451,2025-12-23,01384842-6584,Port Harcourt Energy Services Ltd,NGN,106551.39,7991.35,114542.74,Logistics Services,16,4059.89
INV-SYN-00451,2025-12-23,01384842-6584,Port Harcourt Energy Services Ltd,NGN,106551.39,7991.35,114542.74,IT Services,5,4545.35
INV-SYN-00451,2025-12-23,01384842-6584,Port Harcourt Energy Services Ltd,NGN,106551.39,7991.35,114542.74,Building Materials,10,1886.64
INV-SYN-00452,2025-10-05,07824726-0769,Ọlá Foods Distribution Plc,NGN,68535.54,5140.17,73675.71,Building Materials,10,4223.42
INV-SYN-00452,2025-10-05,07824726-0769,Ọlá Foods Distribution Plc,NGN,68535.54,5140.17,73675.71,Consulting Services,7,1563.77
INV-SYN-00452,2025-10-05,07824726-0769,Ọlá Foods Distribution Plc,NGN,68535.54,5140.17,73675.71,Logistics Services,13,1181.15
INV-SYN-00453,2025-12-19,63305132-4794,Ibrahim & Sons Trading Ltd,NGN,69745.14,5230.89,74976.03,Raw Materials,11,2271.60
INV-SYN-00453,2025-12-19,63305132-4794,Ibrahim & Sons Trading Ltd,NGN,69745.14,5230.89,74976.03,Consulting Services,6,2137.70
INV-SYN-00453,2025-12-19,63305132-4794,Ibrahim & Sons Trading Ltd,NGN,69745.14,5230.89,74976.03,Building Materials,14,2280.81
INV-SYN-00454,2025-06-27,37612811-4794,Emeka Logistics Nigeria Ltd,NGN,16375.44,1228.16,17603.60,Office Supplies,2,674.23
INV-SYN-00454,2025-06-27,37612811-4794,Emeka Logistics Nigeria Ltd,NGN,16375.44,1228.16,17603.60,Logistics Services,10,259.96
INV-SYN-00454,2025-06-27,37612811-4794,Emeka Logistics Nigeria Ltd,NGN,16375.44,1228.16,17603.60,Maintenance Services,6,2071.23
INV-SYN-00455,2025-02-13,76977712-7929,Abuja Construction Materials Ltd,NGN,72135.74,5410.18,77545.92,Maintenance Services,9,1871.71
INV-SYN-00455,2025-02-13,76977712-7929,Abuja Construction Materials Ltd,NGN,72135.74,5410.18,77545.92,Logistics Services,5,3100.61
INV-SYN-00455,2025-02-13,76977712-7929,Abuja Construction Materials Ltd,NGN,72135.74,5410.18,77545.92,Office Supplies,14,2841.95
INV-SYN-00456,2025-05-17,83565056-0914,Emeka Logistics Nigeria Ltd,NGN,33233.46,2492.51,35725.97,Logistics Services,3,4271.30
INV-SYN-00456,2025-05-17,83565056-0914,Emeka Logistics Nigeria Ltd,NGN,33233.46,2492.51,35725.97,Consulting Services,10,761.40
INV-SYN-00456,2025-05-17,83565056-0914,Emeka Logistics Nigeria Ltd,NGN,33233.46,2492.51,35725.97,Raw Materials,18,711.42
INV-SYN-00457,2025-04-17,57352950-9164,Abuja Construction Materials Ltd,NGN,61076.78,4580.76,65657.54,Raw Materials,16,2357.26
INV-SYN-00457,2025-04-17,57352950-9164,Abuja Construction Materials Ltd,NGN,61076.78,4580.76,65657.54,Office Supplies,12,1845.81
INV-SYN-00457,2025-04-17,57352950-9164,Abuja Construction Materials Ltd,NGN,61076.78,4580.76,65657.54,Office Supplies,10,121.09
INV-SYN-00458,2025-10-26,87045255-9707,Kano Textiles Ltd,NGN,21315.06,1598.63,22913.69,Logistics Services,3,2514.06
INV-SYN-00458,2025-10-26,87045255-9707,Kano Textiles Ltd,NGN,21315.06,1598.63,22913.69,IT Services,18,708.92
INV-SYN-00458,2025-10-26,87045255-9707,Kano Textiles Ltd,NGN,21315.06,1598.63,22913.69,Raw Materials,16,63.27
INV-SYN-00459,2025-05-13,28779909-8143,Lagos Steel & Aluminium Ltd,NGN,52322.19,3924.16,56246.35,Raw Materials,5,1260.03
INV-SYN-00459,2025-05-13,28779909-8143,Lagos Steel & Aluminium Ltd,NGN,52322.19,3924.16,56246.35,Raw Materials,16,983.58
INV-SYN-00459,2025-05-13,28779909-8143,Lagos Steel & Aluminium Ltd,NGN,52322.19,3924.16,56246.35,Raw Materials,11,2753.16
INV-SYN-00460,2025-03-16,11642681-5381,Abuja Construction Materials Ltd,NGN,122410.09,9180.76,131590.85,IT Services,10,4177.84
INV-SYN-00460,2025-03-16,11642681-5381,Abuja Construction Materials Ltd,NGN,122410.09,9180.76,131590.85,Logistics Services,10,367.32
INV-SYN-00460,2025-03-16,11642681-5381,Abuja Construction Materials Ltd,NGN,122410.09,9180.76,131590.85,Building Materials,17,4526.97
INV-SYN-00461,2025-08-26,61335596-2036,Chukwuemeka Okafor Ltd,NGN,72226.59,5416.99,77643.58,Office Supplies,9,1155.13
INV-SYN-00461,2025-08-26,61335596-2036,Chukwuemeka Okafor Ltd,NGN,72226.59,5416.99,77643.58,Consulting Services,6,4668.81
INV-SYN-00461,2025-08-26,61335596-2036,Chukwuemeka Okafor Ltd,NGN,72226.59,5416.99,77643.58,Maintenance Services,14,2415.54
INV-SYN-00462,2025-03-03,73602699-5638,Chukwuemeka Okafor Ltd,NGN,52583.56,3943.77,56527.33,IT Services,15,679.80
INV-SYN-00462,2025-03-03,73602699-5638,Chukwuemeka Okafor Ltd,NGN,52583.56,3943.77,56527.33,Building Materials,16,340.66
INV-SYN-00462,2025-03-03,73602699-5638,Chukwuemeka Okafor Ltd,NGN,52583.56,3943.77,56527.33,Maintenance Services,16,2308.50
INV-SYN-00463,2025-02-02,06774128-6453,Emeka Logistics Nigeria Ltd,NGN,82665.33,6199.90,88865.23,Logistics Services,3,2391.65
INV-SYN-00463,2025-02-02,06774128-6453,Emeka Logistics Nigeria Ltd,NGN,82665.33,6199.90,88865.23,Building Materials,18,3140.71
INV-SYN-00463,2025-02-02,06774128-6453,Emeka Logistics Nigeria Ltd,NGN,82665.33,6199.90,88865.23,Industrial Equipment,18,1053.20
INV-SYN-00464,2025-06-03,74258699-4466,Lagos Steel & Aluminium Ltd,NGN,50146.75,3761.01,53907.76,IT Services,17,806.79
INV-SYN-00464,2025-06-03,74258699-4466,Lagos Steel & Aluminium Ltd,NGN,50146.75,3761.01,53907.76,Industrial Equipment,7,1117.06
INV-SYN-00464,2025-06-03,74258699-4466,Lagos Steel & Aluminium Ltd,NGN,50146.75,3761.01,53907.76,Logistics Services,6,4768.65
INV-SYN-00465,2025-09-06,01102276-6569,Lagos Steel & Aluminium Ltd,NGN,75984.35,5698.83,81683.18,Building Materials,9,3523.83
INV-SYN-00465,2025-09-06,01102276-6569,Lagos Steel & Aluminium Ltd,NGN,75984.35,5698.83,81683.18,Raw Materials,10,3608.27
INV-SYN-00465,2025-09-06,01102276-6569,Lagos Steel & Aluminium Ltd,NGN,75984.35,5698.83,81683.18,Logistics Services,2,4093.59
INV-SYN-00466,2025-12-18,70035791-9575,Port Harcourt Energy Services Ltd,NGN,70909.05,5318.18,76227.23,Raw Materials,3,3522.06
INV-SYN-00466,2025-12-18,70035791-9575,Port Harcourt Energy Services Ltd,NGN,70909.05,5318.18,76227.23,Maintenance Services,3,2762.54
INV-SYN-00466,2025-12-18,70035791-9575,Port Harcourt Energy Services Ltd,NGN,70909.05,5318.18,76227.23,Raw Materials,13,4004.25
INV-SYN-00467,2025-06-03,06889880-7836,Lagos Steel & Aluminium Ltd,NGN,15941.55,1195.62,17137.17,Industrial Equipment,5,482.79
INV-SYN-00467,2025-06-03,06889880-7836,Lagos Steel & Aluminium Ltd,NGN,15941.55,1195.62,17137.17,Maintenance Services,3,2590.35
INV-SYN-00467,2025-06-03,06889880-7836,Lagos Steel & Aluminium Ltd,NGN,15941.55,1195.62,17137.17,Raw Materials,15,383.77
INV-SYN-00468,2025-12-31,19591401-5852,Abuja Construction Materials Ltd,NGN,122377.92,9178.34,131556.26,IT Services,18,4433.91
INV-SYN-00468,2025-12-31,19591401-5852,Abuja Construction Materials Ltd,NGN,122377.92,9178.34,131556.26,Industrial Equipment,3,208.62
INV-SYN-00468,2025-12-31,19591401-5852,Abuja Construction Materials Ltd,NGN,122377.92,9178.34,131556.26,Building Materials,11,3812.88
INV-SYN-00469,2025-06-17,99808832-2834,Lagos Steel & Aluminium Ltd,NGN,103464.98,7759.87,111224.85,IT Services,6,1136.38
INV-SYN-00469,2025-06-17,99808832-2834,Lagos Steel & Aluminium Ltd,NGN,103464.98,7759.87,111224.85,Industrial Equipment,17,4532.05
INV-SYN-00469,2025-06-17,99808832-2834,Lagos Steel & Aluminium Ltd,NGN,103464.98,7759.87,111224.85,Building Materials,17,1153.05
INV-SYN-00470,2025-12-12,64048798-9231,Lagos Steel & Aluminium Ltd,NGN,59218.03,4441.35,63659.38,Logistics Services,1,4706.78
INV-SYN-00470,2025-12-12,64048798-9231,Lagos Steel & Aluminium Ltd,NGN,59218.03,4441.35,63659.38,Maintenance Services,1,2965.19
INV-SYN-00470,2025-12-12,64048798-9231,Lagos Steel & Aluminium Ltd,NGN,59218.03,4441.35,63659.38,Consulting Services,18,2863.67
INV-SYN-00471,2025-06-01,09602336-6410,Adeyemi Trading Company Ltd,NGN,15441.35,1158.10,16599.45,Industrial Equipment,2,1999.57
INV-SYN-00471,2025-06-01,09602336-6410,Adeyemi Trading Company Ltd,NGN,15441.35,1158.10,16599.45,IT Services,5,1757.78
INV-SYN-00471,2025-06-01,09602336-6410,Adeyemi Trading Company Ltd,NGN,15441.35,1158.10,16599.45,Maintenance Services,11,241.21
INV-SYN-00472,2025-02-12,31775619-3189,Ola Foods Plc,NGN,158200.15,11865.01,170065.16,Consulting Services,11,4208.28
INV-SYN-00472,2025-02-12,31775619-3189,Ola Foods Plc,NGN,158200.15,11865.01,170065.16,Raw Materials,17,2836.16
INV-SYN-00472,2025-02-12,31775619-3189,Ola Foods Plc,NGN,158200.15,11865.01,170065.16,Office Supplies,15,4246.29
INV-SYN-00473,2025-06-21,23326420-6878,Yusuf Agro Processing Ltd,NGN,57692.74,4326.96,62019.70,Maintenance Services,9,4236.73
INV-SYN-00473,2025-06-21,23326420-6878,Yusuf Agro Processing Ltd,NGN,57692.74,4326.96,62019.70,Logistics Services,11,309.19
INV-SYN-00473,2025-06-21,23326420-6878,Yusuf Agro Processing Ltd,NGN,57692.74,4326.96,62019.70,Building Materials,13,1243.16
INV-SYN-00474,2025-08-24,48296572-9767,Ola Foods Plc,NGN,48157.84,3611.84,51769.68,Logistics Services,13,1224.64
INV-SYN-00474,2025-08-24,48296572-9767,Ola Foods Plc,NGN,48157.84,3611.84,51769.68,Industrial Equipment,9,1995.34
INV-SYN-00474,2025-08-24,48296572-9767,Ola Foods Plc,NGN,48157.84,3611.84,51769.68,Raw Materials,13,1098.42
INV-SYN-00475,2025-07-21,03583914-7986,Chukwuemeka Okàfor Ventures Ltd,NGN,51239.69,3842.98,55082.67,Consulting Services,2,3727.78
INV-SYN-00475,2025-07-21,03583914-7986,Chukwuemeka Okàfor Ventures Ltd,NGN,51239.69,3842.98,55082.67,Maintenance Services,12,1315.45
INV-SYN-00475,2025-07-21,03583914-7986,Chukwuemeka Okàfor Ventures Ltd,NGN,51239.69,3842.98,55082.67,Logistics Services,9,3110.97
INV-SYN-00476,2025-05-10,81373517-0264,Yusuf Agro Processing Ltd,NGN,99457.86,7459.34,106917.20,Logistics Services,17,2897.14
INV-SYN-00476,2025-05-10,81373517-0264,Yusuf Agro Processing Ltd,NGN,99457.86,7459.34,106917.20,Maintenance Services,11,948.14
INV-SYN-00476,2025-05-10,81373517-0264,Yusuf Agro Processing Ltd,NGN,99457.86,7459.34,106917.20,Logistics Services,9,4419.66
INV-SYN-00477,2025-02-10,98745752-8931,Ola Foods Plc,NGN,50414.39,3781.08,54195.47,Maintenance Services,1,3468.56
INV-SYN-00477,2025-02-10,98745752-8931,Ola Foods Plc,NGN,50414.39,3781.08,54195.47,IT Services,12,2880.31
INV-SYN-00477,2025-02-10,98745752-8931,Ola Foods Plc,NGN,50414.39,3781.08,54195.47,Office Supplies,9,1375.79
INV-SYN-00478,2025-02-11,93126001-3970,Yusuf Agro Processing Ltd,NGN,186313.99,13973.55,200287.54,Building Materials,19,4485.71
INV-SYN-00478,2025-02-11,93126001-3970,Yusuf Agro Processing Ltd,NGN,186313.99,13973.55,200287.54,Raw Materials,10,3329.29
INV-SYN-00478,2025-02-11,93126001-3970,Yusuf Agro Processing Ltd,NGN,186313.99,13973.55,200287.54,Office Supplies,17,3987.80
INV-SYN-00479,2025-01-04,43169555-6214,Ọlá Foods Distribution Plc,NGN,54550.54,4091.29,58641.83,Building Materials,10,162.85
INV-SYN-00479,2025-01-04,43169555-6214,Ọlá Foods Distribution Plc,NGN,54550.54,4091.29,58641.83,IT Services,15,1730.32
INV-SYN-00479,2025-01-04,43169555-6214,Ọlá Foods Distribution Plc,NGN,54550.54,4091.29,58641.83,Logistics Services,6,4494.54
INV-SYN-00480,2025-02-02,16939166-2700,Ola Foods Plc,NGN,27606.27,2070.47,29676.74,IT Services,4,4941.70
INV-SYN-00480,2025-02-02,16939166-2700,Ola Foods Plc,NGN,27606.27,2070.47,29676.74,Building Materials,8,803.14
INV-SYN-00480,2025-02-02,16939166-2700,Ola Foods Plc,NGN,27606.27,2070.47,29676.74,Building Materials,9,157.15
INV-SYN-00481,2025-04-08,82981149-5722,Lagos Steel & Aluminium Ltd,NGN,97569.99,7317.75,104887.74,Consulting Services,13,4136.27
INV-SYN-00481,2025-04-08,82981149-5722,Lagos Steel & Aluminium Ltd,NGN,97569.99,7317.75,104887.74,Maintenance Services,4,482.32
INV-SYN-00481,2025-04-08,82981149-5722,Lagos Steel & Aluminium Ltd,NGN,97569.99,7317.75,104887.74,Building Materials,12,3489.10
INV-SYN-00482,2025-11-13,89004528-9117,Emeka Logistics Nigeria Ltd,NGN,77949.66,5846.22,83795.88,Consulting Services,18,3783.11
INV-SYN-00482,2025-11-13,89004528-9117,Emeka Logistics Nigeria Ltd,NGN,77949.66,5846.22,83795.88,IT Services,2,2178.45
INV-SYN-00482,2025-11-13,89004528-9117,Emeka Logistics Nigeria Ltd,NGN,77949.66,5846.22,83795.88,Logistics Services,17,323.34
INV-SYN-00483,2025-08-30,87215917-7940,Lagos Steel & Aluminium Ltd,NGN,55995.32,4199.65,60194.97,Office Supplies,11,1375.17
INV-SYN-00483,2025-08-30,87215917-7940,Lagos Steel & Aluminium Ltd,NGN,55995.32,4199.65,60194.97,Raw Materials,1,1281.85
INV-SYN-00483,2025-08-30,87215917-7940,Lagos Steel & Aluminium Ltd,NGN,55995.32,4199.65,60194.97,Building Materials,10,3958.66
INV-SYN-00484,2025-07-30,03810319-3538,Chukwuemeka Okafor Ltd,NGN,141066.57,10579.99,151646.56,Building Materials,18,2273.43
INV-SYN-00484,2025-07-30,03810319-3538,Chukwuemeka Okafor Ltd,NGN,141066.57,10579.99,151646.56,Raw Materials,12,4678.04
INV-SYN-00484,2025-07-30,03810319-3538,Chukwuemeka Okafor Ltd,NGN,141066.57,10579.99,151646.56,IT Services,15,2933.89
INV-SYN-00485,2025-05-03,41638753-2938,Emeka Logistics Nigeria Ltd,NGN,91835.76,6887.68,98723.44,Logistics Services,1,122.03
INV-SYN-00485,2025-05-03,41638753-2938,Emeka Logistics Nigeria Ltd,NGN,91835.76,6887.68,98723.44,IT Services,17,3531.65
INV-SYN-00485,2025-05-03,41638753-2938,Emeka Logistics Nigeria Ltd,NGN,91835.76,6887.68,98723.44,IT Services,12,2639.64
INV-SYN-00486,2025-05-17,17894587-2566,Adeyemi Trading Company Ltd,NGN,77124.43,5784.33,82908.76,Industrial Equipment,14,2097.07
INV-SYN-00486,2025-05-17,17894587-2566,Adeyemi Trading Company Ltd,NGN,77124.43,5784.33,82908.76,Raw Materials,15,2945.57
INV-SYN-00486,2025-05-17,17894587-2566,Adeyemi Trading Company Ltd,NGN,77124.43,5784.33,82908.76,Industrial Equipment,2,1790.95
INV-SYN-00487,2025-11-01,21951970-6911,Adeyemi Trading Company Ltd,NGN,107671.62,8075.37,115746.99,Logistics Services,7,4959.88
INV-SYN-00487,2025-11-01,21951970-6911,Adeyemi Trading Company Ltd,NGN,107671.62,8075.37,115746.99,Maintenance Services,17,2501.02
INV-SYN-00487,2025-11-01,21951970-6911,Adeyemi Trading Company Ltd,NGN,107671.62,8075.37,115746.99,Maintenance Services,8,3804.39
INV-SYN-00488,2025-06-06,72855820-7177,Kano Textiles Ltd,NGN,30970.48,2322.79,33293.27,Raw Materials,4,261.47
INV-SYN-00488,2025-06-06,72855820-7177,Kano Textiles Ltd,NGN,30970.48,2322.79,33293.27,Office Supplies,1,3362.99
INV-SYN-00488,2025-06-06,72855820-7177,Kano Textiles Ltd,NGN,30970.48,2322.79,33293.27,Raw Materials,9,2951.29
INV-SYN-00489,2025-06-05,61365068-2586,Ibrahim & Sons Trading Ltd,NGN,178564.25,13392.32,191956.57,IT Services,18,4837.50
INV-SYN-00489,2025-06-05,61365068-2586,Ibrahim & Sons Trading Ltd,NGN,178564.25,13392.32,191956.57,IT Services,17,3889.60
INV-SYN-00489,2025-06-05,61365068-2586,Ibrahim & Sons Trading Ltd,NGN,178564.25,13392.32,191956.57,Office Supplies,9,2818.45
INV-SYN-00490,2025-01-31,00727706-5632,Adeyemi Trading Company Ltd,NGN,110869.00,8315.18,119184.18,Building Materials,19,3489.75
INV-SYN-00490,2025-01-31,00727706-5632,Adeyemi Trading Company Ltd,NGN,110869.00,8315.18,119184.18,Industrial Equipment,14,1945.25
INV-SYN-00490,2025-01-31,00727706-5632,Adeyemi Trading Company Ltd,NGN,110869.00,8315.18,119184.18,Industrial Equipment,7,2475.75
INV-SYN-00491,2025-04-09,25686237-6991,Yusuf Agro Processing Ltd,NGN,68126.46,5109.48,73235.94,Office Supplies,16,4028.48
INV-SYN-00491,2025-04-09,25686237-6991,Yusuf Agro Processing Ltd,NGN,68126.46,5109.48,73235.94,Logistics Services,1,2548.69
INV-SYN-00491,2025-04-09,25686237-6991,Yusuf Agro Processing Ltd,NGN,68126.46,5109.48,73235.94,Maintenance Services,1,1122.09
INV-SYN-00492,2025-11-26,65337272-5487,Emeka Logistics Nigeria Ltd,NGN,79581.54,5968.62,85550.16,IT Services,11,4497.79
INV-SYN-00492,2025-11-26,65337272-5487,Emeka Logistics Nigeria Ltd,NGN,79581.54,5968.62,85550.16,Office Supplies,8,3341.23
INV-SYN-00492,2025-11-26,65337272-5487,Emeka Logistics Nigeria Ltd,NGN,79581.54,5968.62,85550.16,Maintenance Services,1,3376.01
INV-SYN-00493,2025-03-10,26169137-1080,Kano Textiles Ltd,NGN,45373.03,3402.98,48776.01,Consulting Services,9,1279.32
INV-SYN-00493,2025-03-10,26169137-1080,Kano Textiles Ltd,NGN,45373.03,3402.98,48776.01,IT Services,18,1618.97
INV-SYN-00493,2025-03-10,26169137-1080,Kano Textiles Ltd,NGN,45373.03,3402.98,48776.01,IT Services,1,4717.69
INV-SYN-00494,2025-03-14,87003386-1366,Adeyemi Trading Company Ltd,NGN,113298.50,8497.39,121795.89,Consulting Services,17,674.98
INV-SYN-00494,2025-03-14,87003386-1366,Adeyemi Trading Company Ltd,NGN,113298.50,8497.39,121795.89,Building Materials,18,2888.93
INV-SYN-00494,2025-03-14,87003386-1366,Adeyemi Trading Company Ltd,NGN,113298.50,8497.39,121795.89,Raw Materials,15,3321.54
INV-SYN-00495,2025-07-27,61751891-9171,Ọlá Foods Distribution Plc,NGN,5821.89,436.64,6258.53,Office Supplies,1,3449.55
INV-SYN-00495,2025-07-27,61751891-9171,Ọlá Foods Distribution Plc,NGN,5821.89,436.64,6258.53,Consulting Services,3,259.78
INV-SYN-00495,2025-07-27,61751891-9171,Ọlá Foods Distribution Plc,NGN,5821.89,436.64,6258.53,Industrial Equipment,3,531.00
INV-SYN-00496,2025-04-21,31722777-8808,Chukwuemeka Okafor Ltd,NGN,95794.88,7184.62,102979.50,Raw Materials,16,1205.69
INV-SYN-00496,2025-04-21,31722777-8808,Chukwuemeka Okafor Ltd,NGN,95794.88,7184.62,102979.50,Building Materials,9,3595.86
INV-SYN-00496,2025-04-21,31722777-8808,Chukwuemeka Okafor Ltd,NGN,95794.88,7184.62,102979.50,Maintenance Services,15,2942.74
INV-SYN-00497,2025-11-29,48277077-1293,Chukwuemeka Okàfor Ventures Ltd,NGN,91924.02,6894.30,98818.32,Office Supplies,6,2142.21
INV-SYN-00497,2025-11-29,48277077-1293,Chukwuemeka Okàfor Ventures Ltd,NGN,91924.02,6894.30,98818.32,Raw Materials,20,1027.89
INV-SYN-00497,2025-11-29,48277077-1293,Chukwuemeka Okàfor Ventures Ltd,NGN,91924.02,6894.30,98818.32,Industrial Equipment,16,3657.06
